id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT
u1004,1,18,1,6,2,10,,,63.15000153,0.150000006,0.002375293,63.15000153,0,0.999998391,18,1,0.055555247,0,0,0,0.999994457,0,14,3.508313894,8,8,2,0,19.46666718,0.150000006,23.09197807,22.98822212,0.033333335,139.8000031,1548.399048,1.044008374,5,4,0,1,12,4,0,6,1,6
u4378,1,1758,705,1191,499,68,,,2305.283447,885.5333252,0.384132087,2299.300049,5.983333111,0.997404456,1754,705,0.401938409,4,0,0,0.997724652,0,356,1.311310172,789,914,293,62,41.09999847,0.016666668,3.78188467,0.607047975,0,15.66666698,3.088958979,39.52907562,1050,59,3,317,1070,327,4,45,45,45
u4332,1,1,0,1,,,,,0.166666672,0,0,0,0.166666672,0,0,0,0,1,0,0,0,0,1,0.166649997,0,0,1,0,0.166666672,0.166666672,2.78E-10,1080,1080,1080,0,0.022222221,1,0,0,0,0,0,1,1,,1
u4454,1,1897,1198,1882,,15,,,1434.18335,932.9500122,0.650509536,1433.150024,1.033333302,0.999279439,1895,1197,0.63166225,2,1,0.499974996,0.998945653,0,170,0.756027043,1117,646,222,678,24.38333321,0.016666668,1.166502833,0.565189898,0,15.36666679,2.238343477,42.45609283,1564,11,1,1858,26,9,1,45,45,45
u2763,1,456,287,434,18,4,,,787.5999756,479.0833435,0.608282447,677.3499756,110.25,0.860017657,390,235,0.602563977,66,52,0.787877619,0.855262995,1,130,1.72719264,218,225,62,8,30,0.06666667,15.59935093,2.343113422,0,22.21666718,20.55586052,10.24234486,287,16,8,93,171,111,6,45,45,39
u4224,1,3,1,3,,,,,3.766666651,1.049999952,0.278753668,0,3.766666651,0,0,0,0,3,1,0.333322227,0,0,2,1.255513668,1,0,2,0,1.899999976,0.816666663,0.216721177,102.8244858,0.183333337,205.4666595,10535.25879,0.233407214,1,0,0,0,0,0,1,2,1,1
u1944,1,16,4,12,2,2,,,39.86666489,3.716666698,0.093227193,39.53333282,0.333333343,0.991636336,15,4,0.266664892,1,0,0,0.937494159,0,12,2.491651058,8,5,2,6,16.88333321,0.13333334,16.2388916,51.65218735,0.033333335,191.9666595,2929.61084,0.464645445,8,2,0,0,9,6,0,13,3,12
u4651,1,78,25,62,16,,,,143.6499939,27.06666756,0.188420802,139.1499939,4.5,0.96867317,64,24,0.374999404,14,1,0.071428061,0.820511758,0,12,1.841664314,37,33,17,3,28.33333397,0.083333336,11.51457024,12.46536636,0.033333335,90.71666718,368.085083,1.925319076,37,3,1,2,62,0,0,27,14,22
u3904,1,12,5,11,,1,,,25.96666718,4.666666508,0.1797169,25.96666718,0,0.999996126,12,5,0.4166632,0,0,0,0.999991655,0,7,2.163870811,3,7,5,1,15.63333321,0.166666672,17.02475739,94.18930817,0.400000006,362.1333313,11031.84668,0.254805714,7,1,0,1,10,1,0,10,4,7
u0116,1,227,111,208,14,5,,,244.5833282,132.6333313,0.542282581,233.4499969,11.13333321,0.954479992,215,101,0.469767213,12,10,0.833326399,0.947136164,0,74,1.077459097,119,108,27,16,16.51666641,0.016666668,3.365947962,4.684365749,0.016666668,48.70000076,61.45826721,5.123316765,172,7,0,29,150,36,1,42,36,37
u4414,1,1,1,,,1,,,1.600000024,1.600000024,0.999937475,0,1.600000024,0,0,0,0,1,1,0.999899983,0,0,1,1.599840045,1,1,0,0,1.600000024,1.600000024,2.56E-08,1080,1080,1080,0,0.022222221,0,0,0,0,0,0,0,1,1,
u2272,1,31,29,15,16,,,,16.70000076,14.60000038,0.87424624,16.23333359,0.466666669,0.972050071,30,29,0.96666342,1,0,0,0.967738807,0,15,0.538707912,6,14,16,2,1.733333349,0.050000001,0.247533023,35.22276688,0.033333335,432.5,8616.046875,0.681375563,26,0,0,2,26,2,0,12,11,2
u2119,1,739,257,736,2,1,,,1516.233276,470.1333313,0.310066581,1505.949951,10.28333378,0.993217766,726,244,0.336088121,13,13,0.999992311,0.982408524,1,105,2.051736355,174,442,229,49,26.04999924,0.016666668,11.9552269,1.446160793,0,22.81666756,11.04670715,16.59451675,424,71,4,101,593,31,1,45,43,45
u3570,1,18,8,15,,3,,,12.1833334,5.133333206,0.421337157,11.8166666,0.366666675,0.969896257,17,7,0.411762297,1,1,0.999899983,0.944439173,0,12,0.676848114,8,10,2,0,1.450000048,0.216666669,0.117750548,54.59310532,0.016666668,477.0333252,12175.80957,0.43961516,15,0,0,5,5,3,0,13,7,8
u3232,1,5,4,5,,,,,3.316666603,2.433333397,0.733646214,3.316666603,0,0.99996984,5,4,0.799983978,0,0,0,0.999979973,0,4,0.663320065,1,5,0,0,1.350000024,0.266666681,0.162818968,162.5954285,0.600000024,388.3500061,19887.69922,0.147605538,4,0,0,1,4,0,0,4,3,1
u2760,1,196,120,196,,,,,160.5333405,95.31666565,0.593749642,151.1499939,9.383333206,0.941548407,181,113,0.624309063,15,7,0.466663569,0.923468888,0,41,0.819047213,133,80,17,13,16,0.016666668,1.502394319,5.431965351,0,40.28333282,60.02270889,4.418209076,151,2,0,94,79,6,5,44,43,31
u0383,1,12,7,10,2,,,,14.85000038,6.300000191,0.424239576,13.86666679,0.983333349,0.933775961,11,7,0.636357844,1,0,0,0.916659057,0,7,1.2374897,3,7,3,0,3.983333349,0.150000006,1.418095827,82.50144196,0.716666639,234.3833313,4984.669922,0.290903658,8,0,0,4,5,2,0,10,5,5
u4660,1,1091,95,378,164,549,,,1639.883301,102.6166687,0.062575586,1614.949951,24.93333244,0.98479563,1037,95,0.091610409,54,0,0,0.950504065,0,353,1.503100991,276,320,505,120,32.93333435,0.016666668,10.20320892,0.601636052,0,29.86666679,4.534408569,39.88459396,753,51,9,218,678,137,42,29,23,29
u0493,1,139,71,124,,15,,,244.8166656,97.73332977,0.399210125,244.5,0.316666663,0.998706102,138,70,0.507246017,1,1,0.999899983,0.992805064,0,18,1.761269689,35,87,25,13,23.61666679,0.016666668,9.881976128,7.487318516,0.016666668,45.79999924,99.22794342,3.205377102,86,11,1,78,57,3,1,40,36,31
u1052,1,1481,883,1248,107,126,,,1551.466675,992.2833252,0.639577568,1546.633301,4.833333492,0.996884584,1472,879,0.59714669,9,4,0.444439501,0.993922949,1,248,1.047580361,640,801,190,49,8.050000191,0.016666668,1.152736425,0.722150922,0,16.54999924,4.013627529,33.22945023,970,18,0,448,784,237,0,45,45,45
u0625,1,163,91,163,,,,,142.2166595,79.98332977,0.562404394,139.1833344,3.033333302,0.978670359,160,88,0.549999654,3,3,0.999966681,0.981594503,0,35,0.87249434,71,79,26,25,9.050000191,0.033333335,1.630116701,6.576439857,0.016666668,46.88333511,86.47007751,3.649335384,131,3,0,22,73,63,1,41,33,36
u1115,1,135,18,132,2,1,,,212.6833344,23.11666679,0.108690493,199.6166687,13.0666666,0.938562393,128,15,0.117187411,7,3,0.428565294,0.948147416,0,20,1.575430989,61,60,34,22,13.35000038,0.016666668,3.987802982,7.950372696,0.016666668,89.48332977,130.7589111,3.01868844,73,11,0,113,6,9,0,39,15,39
u0009,1,96,60,81,1,14,,,300.8833313,161.6000061,0.537085056,300.8833313,0,0.999999642,96,60,0.624999344,0,0,0,0.999998987,0,21,3.134198189,39,42,25,11,32.5,0.050000001,21.11468506,11.18789387,0,103.6500015,284.8330688,2.14515686,38,15,2,35,58,0,0,35,27,20
u1033,1,1059,503,754,34,271,,,1077.449951,500.3666687,0.464398921,1064.75,12.69999981,0.988212824,1038,486,0.468208045,21,17,0.809519947,0.980169892,0,110,1.017421961,442,549,155,37,18.39999962,0.016666668,1.761989594,1.007608652,0,21.88333321,6.338283539,23.81640625,723,18,0,247,757,30,0,45,45,45
u1881,1,227,113,215,11,1,,,216.5333405,95.8666687,0.442733794,216.3500061,0.183333337,0.999152839,226,113,0.499999791,1,0,0,0.995594263,0,17,0.95389092,107,115,13,4,14.75,0.016666668,2.562576771,4.678982258,0,48.61666489,76.59524536,5.129210949,173,3,0,25,183,18,0,41,29,40
u2447,1,11,7,8,3,,,,8.449999809,4.766666889,0.564095914,5.133333206,3.316666603,0.607487857,7,5,0.714275539,4,2,0.499987513,0.636357844,0,10,0.768174827,5,7,3,0,1.366666675,0.150000006,0.141536817,96.19490051,2.783333302,351.5833435,11777.07324,0.249493212,8,0,0,1,4,1,2,7,6,3
u4435,1,72,37,58,14,,,,156.8666687,53.88333511,0.343497455,138.5166626,18.35000038,0.883021116,67,35,0.522387266,5,2,0.399991989,0.930554271,2,35,2.178700686,17,51,26,1,23.04999924,0.183333337,9.851553917,14.88685226,0,94.71666718,392.1531372,1.612149954,34,5,1,21,40,2,1,32,22,21
u3264,1,31,23,28,1,2,,,25.18333244,17.76666641,0.705490232,22.26666641,2.916666746,0.884179175,27,22,0.814811826,4,1,0.249993756,0.870964944,0,21,0.812362969,15,17,3,0,4.449999809,0.116666667,0.828347981,34.68332291,0.050000001,122.8833313,1153.499634,0.691973269,22,0,0,4,13,10,0,20,18,8
u0407,1,159,90,135,,24,,,581.1500244,310.9333191,0.535031021,579.2999878,1.850000024,0.996816456,158,89,0.563290775,1,1,0.999899983,0.993710041,0,25,3.655029058,69,71,41,17,34.98333359,0.13333334,32.96014786,5.004324436,0.016666668,41.93333435,52.41699982,4.79575634,56,26,4,92,47,19,0,32,27,27
u3980,1,334,114,242,16,48,,28,864.8499756,322,0.372318864,611.333313,253.5166626,0.706866205,272,86,0.316176355,62,28,0.451612175,0.81437099,0,63,2.589370489,118,158,98,10,23.79999924,0.016666668,12.33232594,0.870870829,0,17.13333321,5.377719879,27.55545807,150,49,2,74,141,57,2,13,13,13
u2177,1,2,0,2,,,,,11.46666622,0,0,11.46666622,0,0.999991298,2,0,0,0,0,0,0.999949992,0,1,5.733046532,1,1,0,0,8.033333778,3.433333397,5.289735794,114.2821884,114.2833328,114.2833328,1.31E-06,0.210006297,0,1,0,0,0,2,0,2,,2
u0445,1,224,62,161,9,54,,,219.3333282,82.33333588,0.375379771,217.3000031,2.033333302,0.990729034,220,58,0.263636231,4,4,0.999975026,0.982142448,0,136,0.97916621,60,27,141,20,17.71666718,0.033333335,3.753252268,4.705679893,0.016666668,72.96666718,99.66792297,5.100111008,176,9,0,44,150,25,0,38,29,34
u1295,1,312,183,312,,,,,236.6833344,127.0500031,0.536792934,232.25,4.433333397,0.981268525,303,176,0.580857873,9,7,0.777769148,0.971153557,0,36,0.758600175,56,153,143,16,6.616666794,0.050000001,0.471518666,3.41457653,0,45.56666565,40.49856186,7.028484344,240,1,0,15,249,39,1,41,40,36
u0300,1,56,33,56,,,,,48.16666794,25.16666603,0.522490263,41.11666489,7.050000191,0.853631437,48,26,0.541665554,8,7,0.874989092,0.857141316,0,18,0.860117495,6,50,1,2,8.516666412,0.016666668,1.354597569,18.78120804,0,168.1999969,890.6799316,1.277866244,39,1,0,6,39,3,0,24,18,16
u3205,1,32,15,22,10,,,,87.56666565,65.5,0.748000681,87.56666565,0,0.999998868,32,15,0.46874854,0,0,0,0.999996901,0,6,2.736449718,7,3,16,9,24.33333397,0.033333335,29.79154587,31.42633438,0,203.1666718,2268.291992,0.763688326,21,4,1,23,9,0,0,16,11,11
u2592,1,26,19,26,,,,,20.13333321,12.96666622,0.644036531,16.04999924,4.083333492,0.797181487,23,19,0.826083362,3,0,0,0.884611964,0,11,0.774356008,8,13,9,1,2.333333254,0.033333335,0.254170626,41.17198181,0.983333349,170.0333405,1965.449951,0.58291924,20,0,0,1,5,17,1,19,15,7
u1141,1,146,67,142,1,3,,,266.6166687,125.8833313,0.472150862,231.6999969,34.91666794,0.869037628,134,63,0.470148891,12,4,0.333330542,0.917807579,0,60,1.826140285,65,79,27,12,15.5,0.016666668,6.580801964,7.260229588,0,99.18333435,172.3514404,3.305635214,91,13,0,25,85,24,1,37,24,31
u4817,1,54,19,54,,,,,43.70000076,16.01666641,0.366513282,43.70000076,0,0.999997735,54,19,0.351851195,0,0,0,0.999998152,0,12,0.809257746,23,38,9,2,3.316666603,0.016666668,0.516384482,18.19936752,0,184.8000031,1302.60144,1.318719864,41,0,0,12,42,0,0,17,12,14
u3221,1,150,81,150,,,,,465.1833191,144.75,0.311167568,458.9500122,6.233333111,0.986600041,140,72,0.514285326,10,9,0.899990976,0.933332682,0,33,3.101220131,51,75,79,1,49.5,0.033333335,39.03427505,7.100447178,0,52.75,118.429039,3.380021334,76,22,4,116,12,10,1,39,36,29
u2516,1,85,65,83,,2,,,68.59999847,57.16666794,0.833332121,62.54999924,6.050000191,0.911806226,79,62,0.784809113,6,3,0.499991655,0.929410696,0,22,0.807057858,61,21,12,10,7.483333111,0.06666667,1.002321601,12.56487942,0.016666668,67.09999847,204.92099,1.910070777,64,1,0,38,20,21,0,38,36,13
u3644,1,3,0,,,3,,,36.01666641,0,0,36.01666641,0,0.999997199,3,0,0,0,0,0,0.999966681,0,2,12.00515556,0,2,3,0,17.58333397,6.483333111,20.53585815,275.9236145,193.5166626,358.3333435,6791.099609,0.086980559,0,3,0,0,3,0,0,3,,3
u2359,1,289,149,263,22,4,,,275.1666565,155.2666626,0.56426388,260.8666687,14.30000019,0.948031127,279,145,0.519713104,10,4,0.399996012,0.965397596,0,60,0.952133477,140,116,40,53,18.98333359,0.016666668,2.248813391,3.700636387,0,44.83333206,41.35183716,6.485195637,212,5,0,89,169,21,3,43,40,36
u0082,1,218,161,217,,1,,,429.2000122,373.0666809,0.86921382,372.6833191,56.51666641,0.868320704,176,136,0.772726834,42,25,0.595236659,0.807339072,0,82,1.968806386,98,102,40,6,30,0.016666668,13.86984634,4.86144352,0,40.76666641,50.38911438,4.936703682,121,14,3,28,94,54,12,44,43,31
u0262,1,10,3,10,,,,,32.81666565,3.299999952,0.100558355,23.78333282,9.033333778,0.724731147,5,1,0.199995995,5,2,0.399991989,0.499994993,0,9,3.281633854,9,1,0,2,15.86666679,0.166666672,19.98393631,98.47766876,0.033333335,477.3333435,25740.89258,0.243709832,4,2,0,1,3,1,0,5,3,2
u3656,1,47,27,36,1,10,,,123.3000031,84.31666565,0.683832943,122.6999969,0.600000024,0.995133042,44,25,0.568180501,3,2,0.666644454,0.936168194,0,10,2.623398781,23,14,10,2,30,0.016666668,36.76847458,20.99637222,0.016666668,218.75,1449.968018,1.143049121,29,5,2,18,21,5,0,19,15,14
u4582,1,19,2,18,1,,,,58.70000076,2.783333302,0.047416162,58.70000076,0,0.999998271,19,2,0.105262607,0,0,0,0.999994755,0,5,3.089457512,5,8,7,0,7.150000095,0.649999976,3.236246347,48.12867737,0.033333335,240.4166718,4193.918945,0.498662174,3,3,0,1,14,4,0,11,2,10
u0058,1,423,241,418,3,2,,,971.5,546.1500244,0.562171817,953.5666504,17.93333244,0.981540501,412,235,0.570388198,11,6,0.545449615,0.97399503,0,104,2.296689749,192,191,85,39,30,0.016666668,14.92121887,2.518404245,0,43.70000076,23.46058846,9.529465675,202,36,5,16,342,53,2,44,43,37
u4308,1,3,0,3,,,,,2.333333254,0,0,0,2.333333254,0,0,0,0,3,0,0,0,0,1,0.777751863,1,3,0,0,1.299999952,0.400000006,0.145427257,0.516664088,0,1.033333302,0.266943097,46.44285583,2,0,0,0,0,0,3,1,,1
u1382,1,49,28,49,,,,,62.58333206,26.93333244,0.430358827,60.09999847,2.483333349,0.960318029,47,27,0.574466884,2,1,0.499974996,0.959181726,0,12,1.277208328,17,23,23,2,9.166666985,0.116666667,3.303674698,22.2097168,0.050000001,100.6833344,592.0459595,1.080603242,34,3,0,28,15,4,1,27,16,17
u1123,1,98,71,98,,,,,146.6666718,121.3000031,0.827044904,146.1499939,0.516666651,0.996476591,96,70,0.729165912,2,1,0.499974996,0.979590833,0,29,1.496597171,47,34,25,17,19.91666603,0.033333335,7.372339249,10.73728371,0.016666668,59.56666565,169.9434967,2.235181332,63,3,0,41,24,30,0,36,33,15
u4461,1,806,468,743,,63,,,1849.366699,729.4833374,0.394450337,1841.916626,7.449999809,0.99597156,800,462,0.577499926,6,6,0.999983311,0.992555737,0,158,2.294499397,317,352,269,100,46.15000153,0.016666668,24.43039894,1.331200838,0,98.16666412,33.92462921,18.02748108,453,69,13,766,22,7,3,37,31,33
u2861,1,586,217,447,132,7,,,1762.449951,456.2333374,0.258863121,1720.983276,41.46666718,0.97647208,547,211,0.38574034,39,6,0.153845757,0.933446944,0,128,3.007593393,209,237,154,69,114.25,0.016666668,57.47901917,1.823276281,0,22.45000076,10.33283997,13.16239548,286,58,15,33,482,31,1,45,43,45
u3692,1,87,30,72,,15,,,120.1333313,55.04999924,0.458240449,114.5166702,5.616666794,0.95324558,82,29,0.35365811,5,1,0.199995995,0.942527652,0,27,1.380841374,40,26,28,9,12.23333359,0.06666667,2.580805063,11.54418468,0,119,437.5823059,2.078950882,47,2,0,28,47,6,2,24,18,21
u3283,1,111,55,104,7,,,,187.1000061,85.8666687,0.458934367,172.8166656,14.28333378,0.923658848,104,51,0.490384132,7,4,0.571420431,0.93693608,0,32,1.685584068,49,51,29,11,16.21666718,0.050000001,7.864094257,9.718483925,0,74.21666718,192.8898163,2.469495535,69,10,0,8,44,52,0,37,26,28
u0962,1,33,11,12,,21,,,29.25,6.033333302,0.206267104,16.13333321,13.11666679,0.551565051,30,11,0.366665453,3,0,0,0.909088135,0,7,0.886360943,19,13,2,8,5.366666794,0.050000001,1.5662992,29.99946976,0.016666668,121.8166656,987.40625,0.800011456,28,1,0,13,1,0,0,22,9,17
u0028,1,323,190,219,34,70,,,423.2999878,165.8999939,0.391920537,304.8666687,118.4333344,0.720214009,286,178,0.622377396,37,12,0.324323446,0.885448635,0,42,1.310525894,126,179,48,5,11.05000019,0.100000001,2.40314436,3.234472036,0,25.01666641,27.18315125,7.419837952,202,14,0,171,86,27,2,44,42,42
u2314,1,90,10,40,50,,,,212.6166687,4.983333111,0.023438102,204.0333405,8.583333015,0.959629536,87,9,0.10344816,3,1,0.333322227,0.966665566,0,15,2.362404823,20,31,53,4,18.71666718,0.033333335,10.71800995,11.95355701,0.016666668,29.25,80.01337433,2.007753849,43,11,0,0,31,55,0,45,10,45
u2212,1,52,8,45,,7,,,110.9000015,17.48333359,0.157649398,105.0500031,5.849999905,0.947248936,47,7,0.148935854,5,1,0.199995995,0.903844416,0,21,2.132688284,23,18,17,1,21.95000076,0.06666667,13.35681152,18.95522499,0,207.9833374,1500.422363,1.266134977,28,2,1,11,27,9,0,20,6,19
u1462,1,138,71,132,6,,,,92.19999695,27.58333397,0.29916814,83.01667023,9.183333397,0.900396705,136,71,0.522058427,2,0,0,0.985506535,0,16,0.668115437,69,50,39,9,11.1833334,0.050000001,1.511373639,7.582846165,0,48.11666489,92.26650238,3.164996862,121,3,0,1,135,0,0,41,36,27
u1368,1,94,31,85,,9,,,414.0333252,148.3999939,0.35842517,399.4500122,14.58333302,0.964777172,84,31,0.369047165,10,0,0,0.89361608,0,14,4.404605389,38,25,21,22,30,0.06666667,56.97044373,11.08619976,0,93.76667023,321.3429565,2.164834261,41,13,7,15,63,6,1,30,19,21
u4599,1,979,343,805,76,98,,,1685.116699,647.2833252,0.384117782,1673.366699,11.75,0.993027151,972,342,0.351851821,7,1,0.142855108,0.992849767,0,117,1.721263051,435,560,102,29,41.90000153,0.016666668,8.942569733,1.093421936,0,20.78333282,7.645595074,21.94743347,536,50,5,58,801,108,2,45,45,45
u1290,1,7,5,7,,,,,4.433333397,2.116666555,0.477432847,4.050000191,0.383333325,0.913513243,4,2,0.499987513,3,3,0.999966681,0.571420431,0,5,0.633324265,3,1,3,0,1.333333373,0.100000001,0.26253593,104.5081558,0.466666669,266.7666626,13291.30664,0.229646921,5,0,0,0,4,0,0,4,4,1
u1359,1,107,72,104,2,1,,,118.7833328,79.51667023,0.669425547,117.9333344,0.850000024,0.99284327,104,69,0.66346091,3,3,0.999966681,0.971961737,0,50,1.110123515,57,45,16,1,15.76666641,0.116666667,3.65085721,9.981131554,0.016666668,54.38333511,156.1347504,2.404512882,79,4,0,21,57,21,0,38,35,21
u1058,1,30,11,30,,,,,14.76666641,7.516666889,0.509025872,14.36666679,0.400000006,0.972905397,29,11,0.379309028,1,0,0,0.96666342,0,5,0.492220581,13,9,11,3,1.799999952,0.083333336,0.189549983,31.45458603,0.516666651,139.6000061,1300.229736,0.763002336,26,0,0,0,28,1,0,19,10,17
u3394,1,181,105,171,2,8,,,221.4833374,122.7333298,0.554142296,214.9666595,6.516666889,0.970576704,178,104,0.584269345,3,1,0.333322227,0.983424842,0,43,1.223664165,77,87,37,3,19.5,0.016666668,5.167627811,5.871295929,0,48.45000076,97.58246613,4.087614059,125,4,0,15,91,70,1,39,35,26
u1147,1,607,229,587,15,5,,,575.0666504,248.4499969,0.432036787,535.7333374,39.33333206,0.931601942,588,226,0.384353667,19,3,0.157893911,0.968698382,0,176,0.947391391,283,267,91,72,14.16666698,0.016666668,1.21911025,1.767051697,0,19.14999962,10.22573662,13.58117676,420,5,0,191,318,77,1,45,44,43
u2033,1,242,127,235,7,,,,202.4666595,96.1333313,0.474810421,198.4333344,4.033333302,0.980078518,236,124,0.525423527,6,3,0.499991655,0.975206196,0,41,0.836638749,91,121,58,39,18.33333397,0.033333335,2.200564384,4.429875374,0,60.11666489,57.52337646,5.417637348,190,4,0,38,176,22,3,41,37,37
u1079,1,52,27,32,4,16,,,74.90000153,29.93333244,0.399643451,63.36666489,11.53333378,0.846015811,50,27,0.539998949,2,0,0,0.961536586,0,15,1.440381885,11,25,26,2,9.366666794,0.100000001,3.448918104,9.331370354,0.016666668,59.56666565,176.3300781,2.571941853,35,3,0,3,44,0,0,16,12,10
u0145,1,50,29,49,,1,,,38.53333282,11.78333378,0.305795044,16.91666603,21.61666679,0.439012706,39,29,0.743587852,11,0,0,0.779998422,0,29,0.770665109,8,33,23,0,6.216666698,0.050000001,1.529592037,21.08026695,0,126.1833344,787.0995483,1.138500094,41,2,0,17,14,7,6,24,18,13
u2556,1,11,2,11,,,,,24.83333397,0.916666687,0.036912601,24.83333397,0,0.999995947,11,2,0.181816533,0,0,0,0.99999088,0,5,2.257555246,7,3,1,0,12.16666698,0.183333337,11.16123009,11.10165596,0.016666668,39.26666641,166.2699738,2.161820173,6,1,0,1,10,0,0,5,1,5
u4593,1,111,54,106,1,4,,,142.3000031,72,0.505972922,142.3000031,0,0.999999285,111,54,0.486486048,0,0,0,0.999999106,0,21,1.281980872,48,47,27,5,23.51666641,0.016666668,7.579032898,9.636665344,0,119.7666702,356.861969,2.490462065,80,5,1,2,97,9,0,29,22,21
u2166,1,237,133,160,44,33,,,261.0666809,133.8999939,0.512895644,254.7666626,6.300000191,0.975867867,233,130,0.557939649,4,3,0.749981225,0.983121932,0,50,1.101546645,107,123,32,35,13.85000038,0.016666668,3.377239466,4.483050823,0.016666668,54.25,66.31858063,5.353377819,179,9,0,24,201,5,0,42,37,32
u4638,1,57,7,6,,51,,,397.3833313,44.54999924,0.11210835,395.9166565,1.466666698,0.996308923,56,6,0.107142664,1,1,0.999899983,0.982454419,0,14,6.971625328,19,32,25,0,30,0.016666668,70.71125031,18.19285393,0.016666668,621.5666504,6743.462891,1.319192052,18,17,5,5,43,8,0,16,6,15
u1384,1,297,105,297,,,,,440.6666565,160.9833374,0.365317613,401.4666748,39.20000076,0.911043644,283,98,0.346289635,14,7,0.499996424,0.952861607,0,54,1.483725667,80,158,99,9,26.66666603,0.06666667,7.183004379,3.586767912,0,27.51666641,30.10362625,6.691074371,193,16,1,116,120,47,2,45,39,40
u3350,1,902,298,896,3,3,,,651.5499878,235.0333405,0.360729486,651.5499878,0,0.999999821,902,298,0.330376893,0,0,0,0.999999881,0,102,0.722339153,588,301,68,366,14.35000038,0.016666668,0.817168117,0.835608602,0,15.3166666,4.599217415,28.71814537,760,6,0,895,7,0,0,32,32,32
u0364,1,5,3,5,,,,,2,0.783333361,0.391647071,0.699999988,1.299999952,0.3499825,2,1,0.499974996,3,2,0.666644454,0.399991989,0,3,0.399991989,2,3,2,0,0.883333325,0.100000001,0.067220882,142.3788147,9.483333588,333.6666565,18797.74023,0.16856429,5,0,0,1,1,0,3,4,2,2
u1670,1,9,7,9,,,,,4.466666698,2.683333397,0.600732803,0.733333349,3.733333349,0.164175436,3,3,0.999966681,6,4,0.66665554,0.333329618,0,7,0.496290773,3,4,3,0,1.466666698,0.083333336,0.21387279,123.2081757,1.016666651,384.0833435,15763.15039,0.194792107,7,0,0,1,0,1,3,7,6,2
u3280,1,228,118,225,,3,,,253.7333374,137.6166687,0.542367101,212.4499969,41.28333282,0.837296069,206,116,0.563106537,22,2,0.090908676,0.903508365,0,35,1.112864971,93,87,49,59,10.46666622,0.016666668,1.801139712,4.700660706,0,40.21666718,42.29476166,5.105556965,151,6,0,72,95,39,0,43,38,41
u2822,1,112,56,29,76,7,,,272.4500122,163.8333282,0.60133338,216.7666626,55.68333435,0.795619726,87,48,0.55172348,25,8,0.319998711,0.776785016,0,40,2.432587147,50,56,23,10,20.45000076,0.016666668,8.924483299,9.618166924,0,60.45000076,143.3124542,2.495251894,46,13,1,12,67,8,1,39,32,24
u3709,1,2789,282,2321,145,323,,,1310.383301,177.6666718,0.135583729,1299.983276,10.39999962,0.992063344,2783,281,0.100970171,6,1,0.166663885,0.99784863,0,1927,0.469839841,1409,1909,31,18,21.75,0.016666668,0.411634773,0.382926822,0,38.36666489,4.244626999,62.65879822,2583,7,1,351,2005,425,1,44,44,43
u2895,1,160,105,156,2,2,,,180.9666595,129.0666656,0.71320647,161.8333282,19.13333321,0.894271016,142,96,0.676055849,18,9,0.499997228,0.887499452,0,45,1.131040931,79,76,17,9,38.53333282,0.033333335,11.05630684,6.653773308,0.016666668,39.28333282,76.02826691,3.606921673,127,4,1,18,122,1,4,42,40,30
