id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT,CALL_RDD_DAY40TODAY45_CNT,CALL_RDD_DAY40TODAY45_IN,CALL_RDD_DAY40TODAY45_INOUTRATIO,CALL_RDD_DAY40TODAY45_RECORD,CALL_RDD_DAY40TODAY45_TIME,CALL_RDD_DAY40TODAY45_TIME_AVG,CALL_RDD_DAY40TODAY45_TIME_IN,CALL_RDD_DAY40TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY40TODAY45_TIME_VAR,CALL_RDD_DAY38TODAY45_CNT,CALL_RDD_DAY38TODAY45_IN,CALL_RDD_DAY38TODAY45_INOUTRATIO,CALL_RDD_DAY38TODAY45_RECORD,CALL_RDD_DAY38TODAY45_TIME,CALL_RDD_DAY38TODAY45_TIME_AVG,CALL_RDD_DAY38TODAY45_TIME_IN,CALL_RDD_DAY38TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY38TODAY45_TIME_VAR,CALL_RDD_DAY30TODAY45_CNT,CALL_RDD_DAY30TODAY45_IN,CALL_RDD_DAY30TODAY45_INOUTRATIO,CALL_RDD_DAY30TODAY45_RECORD,CALL_RDD_DAY30TODAY45_TIME,CALL_RDD_DAY30TODAY45_TIME_AVG,CALL_RDD_DAY30TODAY45_TIME_IN,CALL_RDD_DAY30TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY30TODAY45_TIME_VAR,CALL_RDD_DAY42TODAY45_CNT,CALL_RDD_DAY42TODAY45_IN,CALL_RDD_DAY42TODAY45_INOUTRATIO,CALL_RDD_DAY42TODAY45_RECORD,CALL_RDD_DAY42TODAY45_TIME,CALL_RDD_DAY42TODAY45_TIME_AVG,CALL_RDD_DAY42TODAY45_TIME_IN,CALL_RDD_DAY42TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY42TODAY45_TIME_VAR,label
u4608,1,35,19,35,0,0,0,0,28.16666603,16.64999962,0.59112215,28.16666603,0,0.999996424,35,19,0.54285562,0,0,0,0.999997139,0,3,0.804759622,20,14,3,0,2.533333302,0.166666672,0.26056388,29.69067764,0.016666668,356.1166687,6704.138184,0.808331788,25,0,0,0,16,19,0,7,6,6,3,1,0.333333343,1,2.683333397,0.894444466,1.283333302,0.478260875,0.076358028,23,13,0.565217376,1,14.64999962,0.636956513,9.149999619,0.62457335,0.103332281,26,15,0.576923072,1,16.03333282,0.616666675,9.966666222,0.621621609,0.096111111,3,1,0.333333343,1,2.683333397,0.894444466,1.283333302,0.478260875,0.076358028,1
u3108,1,81,60,79,0,2,0,0,79.93333435,65.81666565,0.823393464,76.93333435,3,0.962467492,78,59,0.756409287,3,1,0.333322227,0.962961793,0,10,0.986830056,26,35,25,7,10.30000019,0.116666667,2.70718956,12.74916553,0,65.80000305,228.0693665,1.882461429,62,3,0,58,12,8,0,33,31,14,12,10,0.833333313,1,35.40000153,2.950000048,33.63333511,0.950094163,11.13449097,16,12,0.75,1,38.06666565,2.379166603,34.31666565,0.901488602,9.403663635,36,27,0.75,1,49.58333206,1.377314806,43.79999924,0.88336134,5.064107418,3,3,1,1,2.883333445,0.961111128,2.883333445,1,0.505617261,0
u1206,1,18,5,13,0,5,0,0,53.09999847,8.433333397,0.158819541,53.09999847,0,0.999998093,18,5,0.277776241,0,0,0,0.999994457,0,13,2.949983597,0,15,6,0,30.88333321,0.216666669,47.55825424,42.41762161,0.033333335,283.8833313,5539.679688,0.565801263,9,1,1,3,6,8,0,11,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5.216666698,5.216666698,5.216666698,1,0,0,0,0,0,0,0,0,0,0,0
u1319,1,1495,703,1454,21,20,0,0,1948,925.4833374,0.47509408,1888.81665,59.18333435,0.96961838,1432,665,0.46438545,63,38,0.603173673,0.957859457,0,211,1.303009987,695,723,184,187,12.53333378,0.016666668,2.188882589,0.714926362,0,16.56666756,3.717680931,33.56519699,882,56,0,120,1158,153,5,45,45,45,210,88,0.419047624,1,345.7166748,1.646269798,156.9499969,0.453984469,3.26202178,276,124,0.449275374,1,410.8166809,1.488466144,189.9499969,0.462371707,2.709835768,469,217,0.462686568,1,652.5666504,1.391400099,321.9166565,0.493308485,2.606631756,136,61,0.448529422,1,227.8500061,1.675367594,105.0500031,0.461048931,3.274219751,0
u3591,1,209,119,194,11,4,0,0,526.5333252,273.8333435,0.520068288,503.2833252,23.25,0.955843091,202,116,0.574257135,7,3,0.428565294,0.96650672,0,72,2.519297123,72,129,27,8,30,0.100000001,13.68285561,4.98277235,0,27.33333397,53.61575317,4.816499233,96,28,1,25,104,53,4,44,41,32,16,9,0.5625,1,26.04999924,1.628124952,11.46666622,0.440179139,3.897768021,21,13,0.619047642,1,33.18333435,1.58015871,17.51666641,0.527875423,3.110095739,56,33,0.589285731,1,105.0166702,1.875297666,50.20000076,0.478019357,6.238442421,10,7,0.699999988,1,8.533333778,0.853333354,4.900000095,0.57421875,0.403766662,0
u3138,1,67,15,33,0,34,0,0,194.7666626,11.3166666,0.058103684,194.7666626,0,0.999999464,67,15,0.223880261,0,0,0,0.99999851,0,15,2.906960726,21,42,16,7,30,0.033333335,23.69124222,12.74494743,0.016666668,71.08333588,284.4033813,1.883084416,30,10,1,15,37,15,0,27,12,25,12,3,0.25,1,26.71666718,2.226388931,1.549999952,0.058016218,11.32775307,21,7,0.333333343,1,34.25,1.630952358,5.316666603,0.155231148,7.145033836,36,10,0.277777791,1,64.55000305,1.793055534,6.949999809,0.107668474,5.659126282,6,2,0.333333343,1,6.566666603,1.094444394,0.333333343,0.05076142,1.990987659,0
u1541,1,73,59,72,1,0,0,0,494,483.0666809,0.977867544,489.5833435,4.416666508,0.991059184,62,59,0.95161134,11,0,0,0.849313915,0,14,6.767114162,33,30,25,6,113.6666641,0.116666667,247.8396606,14.15624809,0,82.8833313,324.0015869,1.695352554,41,12,7,19,19,23,0,31,29,10,5,4,0.800000012,1,9.149999619,1.830000043,8.800000191,0.96174866,6.41704464,8,7,0.875,1,12.4333334,1.554166675,12.08333302,0.971849859,4.256510258,16,13,0.8125,1,147.1333313,9.195833206,146.1499939,0.99331671,748.5430908,5,4,0.800000012,1,9.149999619,1.830000043,8.800000191,0.96174866,6.41704464,0
u0839,1,53,24,20,33,0,0,0,155.1999969,43.78333282,0.282108933,148.9166718,6.283333302,0.959513962,51,24,0.470587313,2,0,0,0.962262332,0,20,2.928296328,24,17,14,8,21.26666641,0.050000001,17.9147625,20.54647064,0,124.3166656,860.2888794,1.168078184,24,7,1,11,27,13,0,24,16,16,7,2,0.285714298,1,16.33333397,2.333333254,1,0.06122449,10.53476143,8,2,0.25,1,37.59999847,4.699999809,1,0.026595745,48.42569351,18,3,0.166666672,1,64.25,3.569444418,11.39999962,0.177431911,26.60763168,7,2,0.285714298,1,16.33333397,2.333333254,1,0.06122449,10.53476143,0
u4031,1,107,88,101,1,5,0,0,267.25,164.7833405,0.616588473,200.7166595,66.53333282,0.751044333,80,62,0.774999022,27,26,0.962959409,0.747662842,0,67,2.497661114,46,56,17,2,30,0.116666667,32.66688156,10.03663445,0,59.06666565,158.7575836,2.39121604,75,11,3,32,32,14,0,39,35,12,13,11,0.846153855,1,35.45000076,2.726922989,21.63333321,0.610249162,20.00335693,19,17,0.894736826,1,38.98333359,2.051754475,25.16666603,0.645575047,14.8128624,37,30,0.810810804,1,83.15000153,2.247297287,37.90000153,0.455802768,30.57802582,12,10,0.833333313,1,35.25,2.9375,21.43333244,0.608037829,21.09384918,0
u0552,1,2,1,2,0,0,0,0,0.316666663,0.116666667,0.368304759,0.316666663,0,0.999684334,2,1,0.499974996,0,0,0,0.999949992,0,2,0.158325419,0,1,0,1,0.200000003,0.116666667,0.001736024,682.6265259,682.6333618,682.6333618,4.66E-05,0.035158314,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.200000003,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0
u3035,1,279,204,268,11,0,0,0,408.9833374,281.8666687,0.68918848,405.3500061,3.633333445,0.991115928,272,198,0.727940917,7,6,0.857130587,0.974910021,0,52,1.465889573,126,148,39,8,27.43333244,0.116666667,4.962186813,3.823201418,0.016666668,41.01666641,41.02947617,6.277297497,154,7,1,92,148,31,2,44,44,32,44,36,0.818181813,1,64.03333282,1.455303073,53.20000076,0.830817282,1.608456731,73,57,0.780821919,1,101.6833344,1.392922401,75.81666565,0.745615482,1.553378344,130,100,0.769230783,1,195.9666595,1.507435918,127.0166702,0.648154438,6.387461662,22,17,0.772727251,1,33.75,1.534090877,26.63333321,0.789135814,1.693547368,0
u1750,1,727,233,711,0,16,0,0,870.4500122,303.1000061,0.348210663,868.166687,2.283333302,0.99737674,723,231,0.319502026,4,2,0.499987513,0.994497776,0,46,1.1973176,300,361,168,12,23.04999924,0.016666668,3.678973198,1.473553658,0,22.25,10.4746151,16.2860508,490,16,1,209,165,345,0,45,42,45,81,19,0.234567896,1,114.6500015,1.415432096,33.20000076,0.289576977,2.624319553,130,30,0.230769232,1,158.3999939,1.218461514,40.61666489,0.256418347,2.023659229,300,93,0.310000002,1,384.7333374,1.282444477,142,0.369086802,5.226414204,58,14,0.241379306,1,76.1166687,1.312356353,30.53333282,0.401138604,2.446854115,0
u0803,1,19,11,19,0,0,0,0,38.06666565,8.016666412,0.210594893,37.78333282,0.283333331,0.992554307,18,10,0.555552483,1,1,0.999899983,0.947363436,0,4,2.003498316,5,8,7,1,13.69999981,0.033333335,9.95443821,37.3583107,0,217.0666656,3083.334717,0.642425597,9,2,0,2,2,14,1,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.666666687,1,5.166666508,0.861111104,3.183333397,0.616129041,0.223858029,0,0,0,0,0,0,0,0,0,0
u4116,1,9,2,1,0,8,0,0,10.88333321,1.966666698,0.180702776,10.5,0.383333325,0.964769065,8,2,0.249996871,1,0,0,0.888879001,0,5,1.209245801,5,4,0,0,3.383333445,0.166666672,0.930737257,119.7873535,0.100000001,484.1166687,29552.49023,0.200354874,5,0,0,2,6,0,0,6,2,5,3,0,0,1,4.166666508,1.388888836,0,0,0.506358027,3,0,0,1,4.166666508,1.388888836,0,0,0.506358027,3,0,0,1,4.166666508,1.388888836,0,0,0.506358027,1,0,0,1,1.649999976,1.649999976,0,0,0,1
u4951,1,415,283,411,1,3,0,0,302.0333252,180.6333313,0.598057389,297.0833435,4.949999809,0.983610749,407,279,0.685503542,8,4,0.499993742,0.980722666,0,59,0.727791011,111,229,155,1,17.35000038,0.016666668,2.338605881,2.583132029,0,54.83333206,33.6648674,9.290686607,356,8,0,22,305,69,2,42,38,40,71,52,0.732394338,1,33.45000076,0.471126765,20.31666756,0.607374191,0.161979318,78,58,0.743589759,1,37.95000076,0.48653847,24.48333359,0.645147145,0.175506115,140,105,0.75,1,67.34999847,0.481071442,46.93333435,0.696857214,0.227861941,57,43,0.754385948,1,28.93333244,0.507602334,18.13333321,0.626728117,0.185838893,1
u0226,1,1299,619,1288,2,9,0,0,2658.166748,1353.416626,0.509154141,2645.633301,12.53333378,0.995284915,1289,613,0.475562423,10,6,0.599994004,0.992301702,0,187,2.046317577,562,559,311,142,30,0.016666668,6.29256773,0.821494579,0,32.66666794,5.435708046,29.21148682,551,108,2,108,1071,109,3,45,44,45,163,77,0.472392648,1,373.6166687,2.292126894,167.0500031,0.447116017,8.4675951,272,133,0.488970578,1,558.8499756,2.05459547,253.1666718,0.453013629,6.093995571,595,276,0.463865548,1,1187.449951,1.995714307,566,0.476651639,5.792619705,124,60,0.483870953,1,286.5166626,2.310618162,118.25,0.412715942,9.30156517,0
u0514,1,12,5,5,0,7,0,0,23.51666641,10.46666622,0.445072532,23.51666641,0,0.999995768,12,5,0.4166632,0,0,0,0.999991655,0,4,1.959705949,5,4,2,1,4.683333397,0.233333334,1.764034271,62.85600281,0.100000001,329.0333252,9268.808594,0.381824493,2,0,0,6,5,1,0,7,4,5,5,3,0.600000024,1,10.13333321,2.026666641,7.566666603,0.746710539,1.785066724,5,3,0.600000024,1,10.13333321,2.026666641,7.566666603,0.746710539,1.785066724,9,4,0.444444448,1,19.11666679,2.124073982,9.066666603,0.474280745,1.886735201,5,3,0.600000024,1,10.13333321,2.026666641,7.566666603,0.746710539,1.785066724,0
u4135,1,126,54,122,0,4,0,0,85.43333435,33.71666718,0.394654244,82.40000153,3.033333302,0.964493632,123,51,0.414633811,3,3,0.999966681,0.976189673,0,19,0.678041816,35,83,33,4,4.666666508,0.033333335,0.550280213,8.430132866,0,186.5666656,350.5056458,2.84689641,101,0,0,43,78,1,1,35,22,29,23,8,0.347826093,1,15.85000038,0.689130425,6.683333397,0.421661407,0.701753855,26,8,0.307692319,1,18.29999924,0.703846157,6.683333397,0.36520946,0.675412536,52,17,0.326923072,1,34.20000076,0.657692313,12.4333334,0.363547772,0.599022031,20,7,0.349999994,1,10.19999981,0.50999999,5.949999809,0.583333313,0.453316659,1
u1687,1,15,3,15,0,0,0,0,9.699999809,1.433333278,0.147764802,8.766666412,0.933333337,0.903770745,14,2,0.142856121,1,1,0.999899983,0.933327138,0,7,0.646662354,1,10,5,0,1.183333278,0.200000003,0.145636067,50.40115356,0.06666667,481.75,14882.98242,0.476178616,10,0,0,0,6,8,0,6,3,6,11,2,0.181818187,1,7.283333302,0.662121236,1.216666698,0.167048052,0.14025712,13,3,0.230769232,1,7.699999809,0.592307687,1.433333278,0.186147183,0.145496383,14,3,0.214285716,1,8.649999619,0.617857158,1.433333278,0.165703282,0.143589854,4,1,0.25,1,2.033333302,0.508333325,0.283333331,0.13934426,0.13618055,0
u3449,1,468,292,354,99,15,0,0,559.6333618,400.7000122,0.716004372,493.6166687,66.01667023,0.882035673,405,231,0.570370257,63,61,0.96825242,0.865384459,0,54,1.195797443,137,259,64,69,24.23333359,0.016666668,5.549578667,2.279371738,0,23.48333359,15.19318485,10.52875519,327,13,2,45,262,98,0,45,45,40,33,22,0.666666687,1,21.88333321,0.663131297,14.25,0.651180506,0.20954138,46,33,0.717391312,1,35.20000076,0.765217364,25.71666718,0.730587125,0.396109015,122,85,0.696721315,1,109.8666687,0.900546432,74.3833313,0.677032769,1.116953254,24,14,0.583333313,1,17.63333321,0.734722197,10.28333378,0.583175778,0.221757337,0
u1073,1,490,352,320,170,0,0,0,539.416687,378.0499878,0.700849533,533.4666748,5.949999809,0.988969386,483,347,0.718426347,7,5,0.714275539,0.985714078,0,79,1.100850105,209,266,64,34,11.14999962,0.083333336,1.333278537,2.181663275,0,23.08333397,17.14770699,11.00027752,316,7,0,79,389,15,0,45,45,39,72,48,0.666666687,1,103.0166702,1.430787086,53.86666489,0.522892714,3.515105486,98,63,0.642857134,1,130.6333313,1.33299315,71.71666718,0.548992097,2.766865015,195,129,0.661538482,1,227.8999939,1.16871798,138.6833344,0.608527124,1.75395596,63,42,0.666666687,1,90.6166687,1.438359737,50.63333511,0.55876404,3.08412385,0
u2716,1,8,7,6,2,0,0,0,21.58333397,19.38333321,0.898065329,21.58333397,0,0.999995351,8,7,0.874989092,0,0,0,0.999987483,0,2,2.697882891,3,5,3,0,4.699999809,1.066666722,2.142920256,143.1188507,0.016666668,337.0166626,9018.668945,0.167692691,0,0,0,4,4,0,0,7,6,1,1,1,1,1,4.466666698,4.466666698,4.466666698,1,0,2,2,1,1,6.866666794,3.433333397,6.866666794,1,1.067777753,3,3,1,1,11.1833334,3.727777719,11.1833334,1,0.885246933,1,1,1,1,4.466666698,4.466666698,4.466666698,1,0,0
u0455,1,220,155,214,0,6,0,0,225.5333405,164.6166687,0.729899168,219.3999939,6.133333206,0.972804785,213,148,0.694835365,7,7,0.999985695,0.968181372,0,34,1.025151014,119,97,21,19,18.71666718,0.083333336,3.422171354,4.851597786,0,26.48333359,45.30310059,4.946722031,167,6,0,160,39,10,0,45,43,30,21,16,0.761904776,1,32.15000153,1.530952334,28.48333359,0.885951281,6.09431982,29,23,0.793103456,1,37.29999924,1.286206841,32.68333435,0.87622875,4.598928452,59,48,0.813559294,1,64.06666565,1.08587575,53.66666794,0.837669075,3.109847546,15,10,0.666666687,1,19.25,1.283333302,15.58333302,0.809523821,7.276926041,0
u4397,1,1,0,1,0,0,0,0,1.516666651,0,0,1.516666651,0,0.999934077,1,0,0,0,0,0,0.999899983,0,1,1.516515017,0,0,1,0,1.516666651,1.516666651,2.30E-08,1080,1080,1080,0,0.022222221,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u0738,1,60,43,60,0,0,0,0,53.01666641,41.31666565,0.779313207,45.68333435,7.333333492,0.86167711,49,41,0.836732984,11,2,0.181816533,0.816665292,0,23,0.883609653,16,29,19,2,3.299999952,0.100000001,0.647957206,18.00197411,0.016666668,172.2833405,763.8422241,1.333179712,39,0,0,1,35,12,1,28,26,13,19,14,0.736842096,1,14.39999962,0.757894754,10.86666679,0.754629612,0.444630653,19,14,0.736842096,1,14.39999962,0.757894754,10.86666679,0.754629612,0.444630653,26,21,0.807692289,1,28.60000038,1.100000024,25.06666756,0.876456857,0.943504274,15,12,0.800000012,1,9.366666794,0.624444425,8.083333015,0.862989306,0.344439507,0
u1385,1,109,44,108,1,0,0,0,84.3666687,30.58333397,0.362504512,79.6166687,4.75,0.943697035,105,43,0.409523427,4,1,0.249993756,0.963301897,0,23,0.774005413,37,65,23,3,4.116666794,0.016666668,0.469425827,9.31697464,0,72.69999695,179.4629517,2.575915813,80,0,0,38,58,9,3,36,26,29,18,11,0.611111104,1,11.63333321,0.646296322,8.166666985,0.702005744,0.500510991,24,16,0.666666687,1,16.26666641,0.677777767,11.46666622,0.704918027,0.401450604,42,23,0.547619045,1,31.93333244,0.760317445,15.66666698,0.490605414,0.570607841,13,8,0.615384638,1,9.983333588,0.767948747,7.083333492,0.70951587,0.634635091,0
u2938,1,16,4,15,0,1,0,0,8.100000381,1.533333302,0.189298078,6.550000191,1.549999952,0.808632016,13,3,0.230767459,3,1,0.333322227,0.812494934,0,9,0.506246865,5,7,5,2,1.399999976,0.13333334,0.10579361,53.80996323,0,202.0666656,4288.72168,0.446013212,14,0,0,8,5,0,2,8,4,7,0,0,0,0,0,0,0,0,0,2,1,0.5,1,0.550000012,0.275000006,0.166666672,0.303030312,0.011736111,7,2,0.285714298,1,2.616666555,0.373809516,0.716666639,0.273885339,0.029829932,0,0,0,0,0,0,0,0,0,0
u0140,1,90,46,82,0,8,0,0,84.83333588,35.71666718,0.421021104,84.05000305,0.783333361,0.990765035,85,42,0.494117051,5,4,0.799983978,0.944443405,0,25,0.942591548,39,49,14,3,8.5,0.033333335,1.747486353,11.35992336,0.016666668,94.69999695,314.2553711,2.112671614,68,1,0,25,26,32,0,32,20,24,9,7,0.777777791,1,3.400000095,0.377777785,3.166666746,0.931372523,0.17092593,10,7,0.699999988,1,4.233333111,0.423333347,3.166666746,0.748031497,0.172511116,22,10,0.454545468,1,29.39999962,1.336363673,8.366666794,0.284580499,4.309132099,9,7,0.777777791,1,3.400000095,0.377777785,3.166666746,0.931372523,0.17092593,0
u4395,1,2,0,2,0,0,0,0,1.299999952,0,0,0.566666663,0.733333349,0.435863912,1,0,0,1,0,0,0.499974996,0,2,0.649967492,2,0,0,0,0.733333349,0.566666663,0.006944099,0.433328986,0.433333337,0.433333337,1.88E-11,55.37239075,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u0504,1,243,146,213,3,27,0,0,297.4166565,156.3666687,0.525749326,291.4833374,5.933333397,0.980050087,238,141,0.592436731,5,5,0.999979973,0.979423463,1,50,1.223936439,93,97,79,26,16.85000038,0.016666668,4.803591728,4.416184425,0.016666668,45.45000076,56.08594131,5.434432507,173,8,0,64,56,117,1,42,35,34,24,10,0.416666657,1,40.18333435,1.674305558,11.30000019,0.281211108,8.391504288,27,12,0.444444448,1,42.16666794,1.561728358,12.41666698,0.294466406,7.563473701,109,74,0.678899109,1,113.5,1.041284442,64.15000153,0.565198243,3.109070301,22,8,0.363636374,1,36.45000076,1.656818151,7.566666603,0.207590312,8.950673103,0
u2043,1,102,80,99,3,0,0,0,66.21666718,46.98333359,0.709538341,66.03333282,0.183333337,0.997229815,101,79,0.782177448,1,1,0.999899983,0.990195096,0,18,0.649182379,12,45,61,9,3.833333254,0.033333335,0.303155363,10.4181509,0,114.4499969,469.4724426,2.303649664,86,0,0,27,69,4,0,25,22,12,12,6,0.5,1,6.683333397,0.55694443,3.966666698,0.593516231,0.056363814,14,8,0.571428597,1,7.883333206,0.563095212,5.166666508,0.655391097,0.049967404,57,47,0.824561417,1,30.60000038,0.536842108,25.54999924,0.834967315,0.129237205,5,2,0.400000006,1,1.766666651,0.353333324,0.716666639,0.405660391,0.005488889,0
u1732,1,3,0,3,0,0,0,0,4.066666603,0,0,0,4.066666603,0,0,0,0,3,0,0,0,0,2,1.355510354,0,3,1,0,2.033333302,0.449999988,0.44375065,157.2492065,24.5,290,17622.47461,0.152623877,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.449999988,0.449999988,0,0,0,0,0,0,0,0,0,0,0,0,0
u2020,1,311,177,118,139,54,0,0,462.9500122,244.6999969,0.528566658,443.5833435,19.36666679,0.958166599,297,166,0.55892235,14,11,0.785708666,0.954983592,0,53,1.488584757,136,131,81,11,35.18333435,0.016666668,7.930593491,3.445161104,0,25.73333359,28.79185104,6.966090202,186,14,1,150,84,62,1,45,42,44,34,19,0.558823526,1,55.54999924,1.633823514,27.46666718,0.494449437,8.443194389,51,33,0.647058845,1,72.90000153,1.429411769,41.16666794,0.564700484,5.842097759,123,73,0.593495905,1,159.6999969,1.298373938,89.73332977,0.561886847,3.574482441,18,8,0.444444448,1,42.58333206,2.365740776,18.20000076,0.427397251,14.60310078,0
u3085,1,70,41,43,0,27,0,0,275.7666626,173.3333282,0.62855047,270.3833313,5.383333206,0.980478287,68,41,0.602940261,2,0,0,0.971427202,0,27,3.939518213,32,40,18,2,56.86666489,0.100000001,70.32964325,15.38647079,0.016666668,141.6499939,587.7681274,1.559801698,31,10,2,27,21,19,1,28,23,17,17,12,0.70588237,1,49.54999924,2.914705992,37.38333511,0.754456758,8.236401558,22,14,0.636363626,1,64.48332977,2.931060553,42.78333282,0.663478911,8.405462265,40,23,0.574999988,1,142.8166656,3.570416689,106.5,0.745711267,78.74555206,10,6,0.600000024,1,24.08333397,2.408333302,14.63333321,0.607612431,5.92062521,0
u1810,1,131,112,131,0,0,0,0,151.5333405,132.8833313,0.876924217,147.2833405,4.25,0.971952736,128,109,0.851561844,3,3,0.999966681,0.977098465,0,48,1.156742096,61,62,10,24,24.41666603,0.116666667,5.641368866,8.162819862,0.016666668,49.79999924,138.8721771,2.940124512,94,5,1,27,68,30,2,39,36,13,16,14,0.875,1,11.86666679,0.741666675,8.683333397,0.731741548,0.42302084,33,30,0.909090936,1,34.88333511,1.057070732,31.41666603,0.900621116,1.906751394,63,54,0.857142866,1,66.1333313,1.049735427,59.75,0.903477848,1.666909099,11,9,0.818181813,1,9.5,0.863636374,6.316666603,0.664912283,0.535899937,0
u0290,1,42,28,40,0,2,0,0,84.34999847,66.08333588,0.783441067,81.16666412,3.183333397,0.962259293,39,25,0.641023993,3,3,0.999966681,0.928569198,0,11,2.008328438,27,12,8,4,20.14999962,0.033333335,10.46249199,25.4865799,0.033333335,238.0166626,2204.452881,0.941668391,20,2,1,1,30,8,0,17,15,10,15,11,0.733333349,1,22.26666641,1.484444499,16.10000038,0.723053873,1.201943159,15,11,0.733333349,1,22.26666641,1.484444499,16.10000038,0.723053873,1.201943159,19,13,0.684210539,1,46.08333206,2.425438643,37.04999924,0.803978324,18.44667816,15,11,0.733333349,1,22.26666641,1.484444499,16.10000038,0.723053873,1.201943159,0
u2036,1,17,7,17,0,0,0,0,16.13333321,5.050000191,0.313014597,16.13333321,0,0.999993801,17,7,0.411762297,0,0,0,0.999994099,0,3,0.949014008,3,8,7,3,4.616666794,0.050000001,1.14294982,61.62496185,0.050000001,624.2999878,22292.41211,0.389451951,12,0,0,0,17,0,0,10,5,9,11,5,0.454545468,1,4.683333397,0.425757587,1.283333302,0.274021357,0.101382002,13,6,0.461538464,1,7.766666889,0.597435892,3.116666555,0.401287556,0.260976344,15,6,0.400000006,1,13.35000038,0.889999986,3.116666555,0.233458176,1.226622224,6,3,0.5,1,2.599999905,0.433333337,0.883333325,0.339743584,0.116481483,0
u4512,1,6,0,4,0,2,0,0,8.149999619,0,0,8.149999619,0,0.999987721,6,0,0,0,0,0,0.999983311,0,4,1.358310699,2,4,0,0,3.849999905,0.383333325,1.374398351,28.78994179,0.850000024,68.31666565,1037.19397,0.833621562,3,0,0,0,5,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u1948,1,8,5,8,0,0,0,0,2.383333445,1.533333302,0.64332968,1.600000024,0.783333361,0.67130053,6,5,0.833319426,2,0,0,0.749990642,0,5,0.297912955,5,2,2,0,0.883333325,0.06666667,0.075584993,126.1022034,0.06666667,722.083313,60397.46094,0.190321669,8,0,0,0,6,0,0,4,3,1,0,0,0,0,0,0,0,0,0,3,3,1,1,0.5,0.166666672,0.5,1,0.000185185,4,4,1,1,0.649999976,0.162499994,0.649999976,1,0.000190972,0,0,0,0,0,0,0,0,0,0
u1304,1,48,22,41,7,0,0,0,308.5333252,201.6000061,0.653413773,308.5333252,0,0.999999702,48,22,0.45833239,0,0,0,0.999997914,0,21,6.427764416,20,19,17,4,57,0.200000003,112.7527771,21.48758316,0.033333335,96.01667023,555.6196899,1.116918921,19,12,4,7,32,9,0,27,16,18,6,3,0.5,1,19.60000038,3.266666651,6.5,0.331632644,19.34685135,6,3,0.5,1,19.60000038,3.266666651,6.5,0.331632644,19.34685135,9,5,0.555555582,1,27.64999962,3.072222233,10.26666641,0.371308029,13.83574104,3,2,0.666666687,1,7.283333302,2.427777767,6.300000191,0.864988565,6.779506207,0
